P_max,Omega,Gamma_e,Delta_1,number_of_fails,ComputTime
0.0007779296153917,0.335871504455285,0.02238721,2.6,0,595.156878471375
0.0007184192324425,0.336042725907815,0.02238721,2.7,0,576.984236478806
0.0006654842233461,0.336201815720057,0.02238721,2.8,0,639.964536905289
0.0006182615448311,0.336363379359284,0.02238721,2.9,0,554.222392320633
0.0005759249943302,0.336519819150575,0.02238721,3.0,0,632.049926757813
0.0005378062337459,0.336666684644676,0.02238721,3.1,0,579.409408330917
0.0005033771886377,0.336810096567822,0.02238721,3.2,0,693.108416795731
0.0004721740611103,0.336948914010249,0.02238721,3.3,0,649.803704023361
0.0004438141864955,0.337083928864719,0.02238721,3.4,0,628.570394992828
0.0004179600549197,0.337214275101058,0.02238721,3.5,0,673.925663232803
0.0003943270041449,0.337345176176364,0.02238721,3.6,0,715.699911832809
0.0003726533178472,0.337468633911103,0.02238721,3.7,0,638.428973436356
0.0003527291946898,0.337585987064231,0.02238721,3.8,0,650.229679584503
0.0003343853334114,0.337706888293407,0.02238721,3.9,0,636.043770313263
0.0003174436719734,0.337821263420991,0.02238721,4.0,0,669.183909893036
0.0003017564929245,0.337923904610324,0.02238721,4.1,0,682.817778110504
0.0002872367088699,0.338040894246063,0.02238721,4.2,0,565.133410930634
0.00027373964565,0.338147154019683,0.02238721,4.3,0,561.582581281662
0.0002611799470077,0.338249162202042,0.02238721,4.4,0,715.824959039688
0.0002494781139612,0.338351519062688,0.02238721,4.5,0,620.949271440506
0.0002385502381627,0.338449687615986,0.02238721,4.6,0,619.887690782547
0.0002283311567188,0.338545681430737,0.02238721,4.7,0,720.683280229569
0.0002187638582882,0.33864280815356,0.02238721,4.8,0,666.254560947418
0.0002097816606386,0.338728644038994,0.02238721,4.9,0,624.16074681282
0.0002013482132575,0.338814967955991,0.02238721,5.0,0,599.224502801895
0.0649312334759542,0.117567117721043,0.02511886,0.0,0,620.71160364151
0.0554907232248212,0.261249659880364,0.02511886,0.1,0,607.819326400757
0.0471268798588422,0.362949833701332,0.02511886,0.2,0,626.701099872589
0.0377857322176476,0.365087737010956,0.02511886,0.3,0,590.394351959229
0.0290374740025457,0.36659807066721,0.02511886,0.4,0,673.75393819809
0.0221048616160833,0.367762831377844,0.02511886,0.5,0,630.504462242127
0.0170971832345229,0.368712992255039,0.02511886,0.6,0,611.298282384872
0.0135505240079745,0.369509376259446,0.02511886,0.7,0,597.476134061813
0.0109576401080365,0.370200438249431,0.02511886,0.8,0,668.673428297043
0.0089826099893044,0.370816959058888,0.02511886,0.9,0,750.628073692322
0.0074381807613964,0.371346696494432,0.02511886,1.0,0,661.740001916885
0.0062162937034752,0.371849384057742,0.02511886,1.1,0,619.706282138825
0.0052424959935639,0.372297572803391,0.02511886,1.2,0,633.077721834183
0.0044623690134025,0.372714422265936,0.02511886,1.3,0,755.626122713089
0.0038325353885645,0.373075744486004,0.02511886,1.4,0,609.766417264938
0.0033208658180182,0.37344804359975,0.02511886,1.5,0,629.157769203186
0.002900691523161,0.373780236678145,0.02511886,1.6,0,721.910859107971
0.0025527885398325,0.374093723956432,0.02511886,1.7,0,652.84592962265
0.0022621151085406,0.374381985805978,0.02511886,1.8,0,695.739171028137
0.0020173297969309,0.374663194941401,0.02511886,1.9,0,696.962771892548
0.001809414666787,0.374921667988763,0.02511886,2.0,0,632.857508659363
0.0016316029954339,0.37517643003254,0.02511886,2.1,0,629.332021474838
0.0014784433290195,0.375410842440551,0.02511886,2.2,0,627.152745962143
0.0013457221312451,0.375640493688258,0.02511886,2.3,0,608.63649058342
0.0012299967321919,0.375858409630395,0.02511886,2.4,0,707.825028419495
0.0011284759328773,0.376058349332198,0.02511886,2.5,0,664.871206998825
0.0010391108279281,0.376267405718919,0.02511886,2.6,0,649.844593286514
0.000959907217112,0.376459860145549,0.02511886,2.7,0,690.953649759293
0.0008894196559911,0.376640123982989,0.02511886,2.8,0,702.483837127686
0.0008264741387899,0.376814708955526,0.02511886,2.9,0,638.283335447311
0.0007700238279923,0.376990788754427,0.02511886,3.0,0,675.509133338928
0.0007191897383164,0.377161342903951,0.02511886,3.1,0,694.121301174164
0.0006732269957018,0.377316845505969,0.02511886,3.2,0,672.916144132614
0.0006315994670259,0.377478748015124,0.02511886,3.3,0,661.112988233566
0.0005937395464437,0.377631296321859,0.02511886,3.4,0,611.221096754074
0.000559199480562,0.377776064382842,0.02511886,3.5,0,706.113315820694
0.0005275981963632,0.377911651335225,0.02511886,3.6,0,577.166244745255
0.0004986587057804,0.378062141353981,0.02511886,3.7,0,647.663671255112
0.0004720326570883,0.378196679497313,0.02511886,3.8,0,622.472678184509
0.0004475024466032,0.378328890784051,0.02511886,3.9,0,736.632370710373
0.0004248495245897,0.37845676167507,0.02511886,4.0,0,693.459681749344
0.0004038921116375,0.378582452165015,0.02511886,4.1,0,669.041327476502
0.0003844646621039,0.378704518749537,0.02511886,4.2,0,736.048085927963
0.0003664183696037,0.378824322317613,0.02511886,4.3,0,661.099198579788
0.0003496197132288,0.378938342208716,0.02511886,4.4,0,625.68633890152
0.0003339635265444,0.379052544151252,0.02511886,4.5,0,591.750864505768
0.0003193420383012,0.3791622345949,0.02511886,4.6,0,731.441277503967
0.000305669462601,0.379270686506746,0.02511886,4.7,0,732.793929815292
0.0002928599021184,0.379373595191335,0.02511886,4.8,0,678.236760139465
0.0002808570719399,0.379484592609444,0.02511886,4.9,0,714.076881885529
0.0002695769889677,0.379587380940907,0.02511886,5.0,0,733.459201574326
0.0703489243161586,0.129018616543462,0.02818383,0.0,0,626.505736112595
0.0611213343765142,0.272494749776152,0.02818383,0.1,0,562.989160060883
0.0528523697940877,0.406573764979088,0.02818383,0.2,0,567.62645816803
0.0438019562536139,0.408962761691994,0.02818383,0.3,0,674.442664146423
0.0347542509762671,0.410651211378372,0.02818383,0.4,0,580.911859750748
0.0270456715021069,0.411961518225775,0.02818383,0.5,0,638.13065123558
0.0211226121455129,0.413026655522349,0.02818383,0.6,0,664.816650390625
0.0168036926591543,0.413916548122755,0.02818383,0.7,0,577.720662117004
0.0136571635211608,0.414703448715615,0.02818383,0.8,0,672.875397920609
0.0112882369825018,0.415391216514914,0.02818383,0.9,0,683.178790569305
0.0094398278998937,0.416006815400058,0.02818383,1.0,0,627.144893884659
0.0079631326030804,0.41655948047974,0.02818383,1.1,0,654.799921751022
0.0067688661591655,0.417059634650349,0.02818383,1.2,0,647.835736751556
0.0057970932896111,0.417526148671963,0.02818383,1.3,0,620.989945411682
0.0050022615211721,0.417938901129456,0.02818383,1.4,0,730.387486934662
0.0043494601782141,0.418351218837345,0.02818383,1.5,0,677.557625770569
0.0038090569858287,0.418704771805343,0.02818383,1.6,0,657.190394878388
0.0033595181942993,0.419076744239916,0.02818383,1.7,0,730.995786905289
0.0029820602147457,0.419403691933549,0.02818383,1.8,0,603.084804296494
0.0026630336511488,0.419717270251662,0.02818383,1.9,0,652.382190227509
0.0023913592043408,0.420012435866123,0.02818383,2.0,0,674.135392427445
0.0021584210620832,0.420287778925073,0.02818383,2.1,0,662.285926580429
0.0019574623767097,0.420554925829748,0.02818383,2.2,0,675.974172830582
0.0017829415793036,0.42081506962466,0.02818383,2.3,0,655.081492185593
0.001630576386948,0.421055271920111,0.02818383,2.4,0,608.709034442902
0.0014967622754573,0.42128850241015,0.02818383,2.5,0,690.306699514389
0.0013787593231771,0.421515228802094,0.02818383,2.6,0,650.351157665253
0.001274125592151,0.42173152251681,0.02818383,2.7,0,627.495480775833
0.0011809440541156,0.421941786760446,0.02818383,2.8,0,638.076211214066
0.0010976626173687,0.422142516240222,0.02818383,2.9,0,615.819185256958
0.0010229037168419,0.422336143413445,0.02818383,3.0,0,589.987918615341
0.0009555503048379,0.422524888092262,0.02818383,3.1,0,658.549057722092
0.0008946545734754,0.422706692086583,0.02818383,3.2,0,623.148433685303
0.0008394265664177,0.422879119326198,0.02818383,3.3,0,626.925983905792
0.000789209377205,0.423050289269136,0.02818383,3.4,0,681.067853450775
0.0007433993796644,0.423219702862508,0.02818383,3.5,0,687.655242443085
0.0007014777839572,0.423379837072885,0.02818383,3.6,0,626.351799249649
0.0006630285527733,0.423536285867707,0.02818383,3.7,0,714.375606536865
0.0006276740871209,0.423687234528099,0.02818383,3.8,0,728.859636068344
0.0005950935653397,0.423834387530084,0.02818383,3.9,0,596.663451194763
0.0005650093189978,0.423980743525293,0.02818383,4.0,0,656.392637491226
0.0005371664542645,0.424118814947205,0.02818383,4.1,0,591.231015682221
0.0005113577555895,0.424258350036251,0.02818383,4.2,0,660.560209035873
0.0004873689809538,0.424388456585478,0.02818383,4.3,0,664.767672300339
0.0004650550638337,0.424523580425844,0.02818383,4.4,0,649.169476509094
0.0004442433725339,0.424650658678689,0.02818383,4.5,0,595.986204624176
0.0004248119374442,0.424777094135137,0.02818383,4.6,0,636.515816450119
0.0004066312496201,0.424896079717649,0.02818383,4.7,0,734.09098815918
0.0003896096585775,0.425018151260087,0.02818383,4.8,0,743.986635446549
0.000373637806368,0.425133572795804,0.02818383,4.9,0,705.251200914383
0.0003586402798484,0.425250241562171,0.02818383,5.0,0,675.445168733597
0.0761504914018098,0.142124495575642,0.03162278,0.0,0,611.763669013977
0.0672258128106535,0.28425942851706,0.03162278,0.1,0,623.00539970398
0.0589020515347763,0.455423078006647,0.03162278,0.2,0,561.871358156204
0.0502641243545302,0.458095888440103,0.03162278,0.3,0,648.033775806427
0.0411407236150661,0.460002895191718,0.03162278,0.4,0,609.681528329849
0.0328474094797021,0.461469439421806,0.03162278,0.5,0,689.936914682388
0.0260469846784476,0.462671862100052,0.03162278,0.6,0,659.423329591751
0.0208342508776963,0.463676517837509,0.03162278,0.7,0,596.20952296257
0.0169615196920427,0.464554084357485,0.03162278,0.8,0,682.606795310974
0.0140668092367038,0.465325191522123,0.03162278,0.9,0,707.412372589111
0.0118386793146552,0.466016372129719,0.03162278,1.0,0,648.938552856445
0.0100678888126005,0.466637824979244,0.03162278,1.1,0,613.779620170593
0.0086285723521715,0.467199504328327,0.03162278,1.2,0,718.913023948669
0.0074437220587645,0.467724194250026,0.03162278,1.3,0,592.57790517807
0.0064614732467034,0.468207144857071,0.03162278,1.4,0,653.813503742218
0.0056436256172518,0.468654916177551,0.03162278,1.5,0,607.488851308823
0.0049598065310213,0.469073671153538,0.03162278,1.6,0,726.501418590546
0.0043856771601185,0.469466568828896,0.03162278,1.7,0,724.553245782852
0.003900790010791,0.469833555231688,0.03162278,1.8,0,694.055584669113
0.0034889880692225,0.470180117470953,0.03162278,1.9,0,705.337588787079
0.0031372090711175,0.470517710345075,0.03162278,2.0,0,640.973961353302
0.0028347065229292,0.470833093522548,0.03162278,2.1,0,693.767941951752
0.0025730368819213,0.471132971182704,0.03162278,2.2,0,693.137363195419
0.0023455038970945,0.471419855468982,0.03162278,2.3,0,680.386560440064
0.0021464147809785,0.471695966560889,0.03162278,2.4,0,689.587439775467
0.0019714051233102,0.471952310674712,0.03162278,2.5,0,645.784428119659
0.0018167520299457,0.47220317674295,0.03162278,2.6,0,677.771858930588
0.001679604293299,0.472450149752473,0.03162278,2.7,0,663.221040487289
0.0015573228137008,0.472683926179383,0.03162278,2.8,0,576.483908891678
0.0014478861169852,0.472911935577803,0.03162278,2.9,0,691.052566289902
0.0013496198648686,0.47312822323131,0.03162278,3.0,0,656.019121170044
0.0012610479578716,0.473341569292158,0.03162278,3.1,0,703.123475074768
0.0011809059913045,0.473542501953307,0.03162278,3.2,0,694.584571838379
0.0011082004820099,0.473742428500801,0.03162278,3.3,0,703.224311828613
0.0010420360185773,0.473934047283263,0.03162278,3.4,0,642.464025020599
0.0009816710161384,0.474121068458749,0.03162278,3.5,0,711.034861326218
0.0009264206774023,0.474300730700966,0.03162278,3.6,0,652.209087133408
0.0008757243793078,0.474473406328224,0.03162278,3.7,0,655.735825777054
0.0008291153806954,0.474647419564525,0.03162278,3.8,0,626.841464996338
0.0007861414026196,0.474812113185087,0.03162278,3.9,0,579.395669460297
0.0007464572527185,0.474978464903421,0.03162278,4.0,0,560.170179128647
0.0007097099461686,0.475134368719695,0.03162278,4.1,0,667.923565387726
0.0006756432785901,0.475290583657855,0.03162278,4.2,0,736.696415424347
0.0006439905913142,0.475441362329052,0.03162278,4.3,0,639.205867290497
0.0006145156350809,0.47558280956698,0.03162278,4.4,0,700.477660894394
0.0005870497427437,0.475730853913969,0.03162278,4.5,0,689.189121961594
0.0005613917702269,0.475871936069467,0.03162278,4.6,0,664.710191011429
0.0005373861951907,0.476006486252821,0.03162278,4.7,0,726.243591308594
0.0005149066186094,0.476143247034725,0.03162278,4.8,0,719.237186431885
0.0004938166300733,0.476275759864929,0.03162278,4.9,0,732.029161453247
0.0004739998503914,0.476401540426449,0.03162278,5.0,0,666.317935228348
0.0823672332682776,0.157774486043684,0.03548134,0.0,0,558.334114789963
0.0738289002900529,0.298496712172338,0.03548134,0.1,0,641.079346656799
0.0652609478165146,0.504493396310434,0.03548134,0.2,0,595.105089902878
0.0571198601674321,0.513146448090139,0.03548134,0.3,0,581.426608085632
0.0481199621884138,0.515271862887007,0.03548134,0.4,0,680.901125907898
0.0394709872443989,0.516930226558318,0.03548134,0.5,0,653.612153053284
0.0319382277017826,0.518277704224747,0.03548134,0.6,0,670.097651481628
0.0258231505437372,0.519412820307486,0.03548134,0.7,0,743.171773672104
0.0210848074787542,0.520388991027875,0.03548134,0.8,0,772.168344259262
0.017488863907513,0.521260114245943,0.03548134,0.9,0,721.715939760208
0.0147423374614286,0.522032803807152,0.03548134,1.0,0,714.063483953476
0.0125922504751348,0.522732631030668,0.03548134,1.1,0,702.325173139572
0.0108608189550209,0.523369513871463,0.03548134,1.2,0,766.175991773605
0.0094349581047345,0.523955302156129,0.03548134,1.3,0,704.508681297302
0.0082440940553834,0.524496248591498,0.03548134,1.4,0,758.637557268143
0.0072414600566401,0.524998981588644,0.03548134,1.5,0,742.445787668228
0.0063932901333885,0.525470545934428,0.03548134,1.6,0,724.482639789581
0.0056730644234943,0.525909797456805,0.03548134,1.7,0,650.604517459869
0.0050596598654937,0.526325707912841,0.03548134,1.8,0,648.763336896896
0.0045349584234054,0.526721315495369,0.03548134,1.9,0,703.608087539673
0.0040841406299297,0.52709341226657,0.03548134,2.0,0,574.712142705917
0.0036950012829936,0.527449135159316,0.03548134,2.1,0,746.461820840836
0.0033573476041608,0.527784902071996,0.03548134,2.2,0,723.321224927902
0.0030629762374178,0.528107905156349,0.03548134,2.3,0,724.750545024872
0.0028050480839101,0.52841590604535,0.03548134,2.4,0,740.524972438812
0.0025778709807543,0.528713390138705,0.03548134,2.5,0,696.154892206192
0.0023769828213381,0.528996304034223,0.03548134,2.6,0,715.660399675369
0.0021984414188144,0.529268836389352,0.03548134,2.7,0,739.119596242905
0.0020391829222509,0.529533464756364,0.03548134,2.8,0,676.640698671341
0.0018965537053255,0.529785939283503,0.03548134,2.9,0,618.449296712875
0.0017682934436351,0.530026811638443,0.03548134,3.0,0,758.75369143486
0.0016526310519674,0.530267974038192,0.03548134,3.1,0,641.521526813507
0.001547983334227,0.530498626092063,0.03548134,3.2,0,711.102719306946
0.0014529477233019,0.53071716458054,0.03548134,3.3,0,629.699910163879
0.0013664104098005,0.530929344232972,0.03548134,3.4,0,577.953304052353
0.0012874093152143,0.531139876915685,0.03548134,3.5,0,742.341527700424
0.0012151107891128,0.531348078737565,0.03548134,3.6,0,645.606258392334
0.0011487631334196,0.531545115142338,0.03548134,3.7,0,629.718702316284
0.0010877228137927,0.531735599429747,0.03548134,3.8,0,589.272989034653
0.0010314503530763,0.53192383537642,0.03548134,3.9,0,691.476403713226
0.0009794513387799,0.532105440342014,0.03548134,4.0,0,659.581985235214
0.0009313081339005,0.53228242999762,0.03548134,4.1,0,687.613622188568
0.0008866442205193,0.532452995758507,0.03548134,4.2,0,658.936922073364
0.0008451379294857,0.532620169903406,0.03548134,4.3,0,694.400005817413
0.0008065147354564,0.532792228738493,0.03548134,4.4,0,597.556106090546
0.0007704830477797,0.53295056696992,0.03548134,4.5,0,730.677689790726
0.0007368452680332,0.533111560250966,0.03548134,4.6,0,742.388626337051
0.0007053512173408,0.533254558624554,0.03548134,4.7,0,708.298129558563
0.0006758826570077,0.533415610885403,0.03548134,4.8,0,674.61857175827
0.0006482205048052,0.533564352633935,0.03548134,4.9,0,746.924523115158
0.0006222246101411,0.533704456949706,0.03548134,5.0,0,729.857600927353
0.0890368859492741,0.176014091713985,0.03981072,0.0,0,565.26411485672
0.0809553988567906,0.315398855636917,0.03981072,0.1,0,583.850928783417
0.0720877645606771,0.513135213962007,0.03981072,0.2,0,557.289600372315
0.064308246917112,0.574794554459483,0.03981072,0.3,0,611.037435531616
0.0555998531051797,0.577195774336494,0.03981072,0.4,0,684.06832075119
0.0468273814202613,0.579049753163879,0.03981072,0.5,0,596.20041012764
0.0387703013719266,0.580563140863209,0.03981072,0.6,0,612.880784511566
0.0318608997360123,0.581837395735027,0.03981072,0.7,0,674.388117551804
0.0262285754260682,0.582941798141844,0.03981072,0.8,0,700.588843822479
0.0217902902129265,0.583908915745118,0.03981072,0.9,0,607.038787603378
0.0183490830920684,0.584784232394354,0.03981072,1.0,0,657.049302816391
0.0156709240565427,0.585569172675964,0.03981072,1.1,0,669.905578374863
0.0135469226982864,0.586285944221722,0.03981072,1.2,0,680.138326406479
0.0118203411576131,0.586942918467261,0.03981072,1.3,0,646.228183031082
0.0103861919187134,0.58755219087446,0.03981072,1.4,0,705.15886092186
0.0091756805993842,0.588117385837464,0.03981072,1.5,0,672.749265432358
0.0081441263694286,0.588646607866728,0.03981072,1.6,0,737.123809814453
0.0072595581875413,0.589142191410032,0.03981072,1.7,0,697.825736761093
0.006498473184942,0.589607862635307,0.03981072,1.8,0,672.939330101013
0.0058412681877362,0.590047404725118,0.03981072,1.9,0,651.810346364975
0.0052723856520593,0.590469895822483,0.03981072,2.0,0,681.68954372406
0.0047781752809523,0.59086816110531,0.03981072,2.1,0,691.809463739395
0.0043472700858468,0.591246851716628,0.03981072,2.2,0,684.057500362396
0.0039702312002864,0.591611092987796,0.03981072,2.3,0,659.223104000092
0.0036388920526438,0.591957026485919,0.03981072,2.4,0,728.407262086868
0.0033464078653282,0.592285205213167,0.03981072,2.5,0,737.352974414825
