P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
1.818716860909107e-26,1.024701830945318,3.382220966460898,96.43171162881568,67.83750546261189,0.0158489319246111,4.2,-4.2,0.0,50.27790069580078
3.846776178393935e-06,0.0962578849342276,2.0796247921681665,55.29257541127621,55.178585628882246,0.0158489319246111,4.3,-4.3,0.0,56047.954820632935
1.0167946166146717e-08,0.1300569995266007,3.248226571473591,60.39992558937996,48.24955008354943,0.0158489319246111,4.4,-4.4,0.0,52554.83074331284
7.93189967843298e-23,3.6281414697857706,0.248497030600241,36.42592601497083,44.6297863397768,0.0158489319246111,4.5,-4.5,1.0,270.3574528694153
6.117610629174488e-12,2.403783674886421,1.3625444595555964,40.93662575252928,29.848438655967136,0.0158489319246111,4.6000000000000005,-4.6000000000000005,0.0,14377.569492340088
1.5862250980676077e-11,2.047120530970374,3.3936022442942866,42.011163676649886,33.15374050299374,0.0158489319246111,4.7,-4.7,0.0,17602.154129981995
8.274453534504309e-22,1.1468624026250047,2.473120734179141,71.46911566726186,68.50590511492805,0.0158489319246111,4.800000000000001,-4.800000000000001,0.0,94.79266214370728
0.00010168914919,0.1023155937606026,1.8776825561326909,52.87737084835924,52.903441883688245,0.0158489319246111,4.9,-4.9,0.0,66232.54517745972
0.0006348335914438,0.1316030465374966,3.363075712530018,51.04852453568404,51.0316252727722,0.0158489319246111,5.0,-5.0,0.0,64410.972438097
4.717361916260363e-21,1.5774717188576144,2.614113822904671,62.37931413872092,33.93569882076556,0.0158489319246111,5.1000000000000005,-5.1000000000000005,0.0,132.44422698020935
1.0513366634114942e-12,2.54236971954071,1.384915963921944,40.9187057744312,29.165142584089264,0.0158489319246111,5.2,-5.2,0.0,15156.702801704409
7.41216928529136e-13,2.0598404262175327,3.511073003260508,42.02798257320342,33.160074614213414,0.0158489319246111,5.300000000000001,-5.300000000000001,0.0,45557.83214354515
1.7269002745194947e-30,1.0196394394296129,3.4321621479153803,96.47737252739716,67.8731898442134,0.0158489319246111,5.4,-5.4,0.0,56.5400173664093
