t,P,Marginal
-8.361672334466894,4.053786537862197e-220,1.5483420222880123e-112
-8.355671134226846,6.625654203491134e-219,2.237990549970086e-112
-8.349669933986798,4.019997850904347e-218,3.2339607036574575e-112
-8.34366873374675,3.3158012991039156e-218,4.671930480326438e-112
-8.337667533506702,2.096482751645979e-218,6.747503974471975e-112
-8.331666333266654,5.41114890599444e-218,9.742604463754316e-112
-8.325665133026606,5.4063522474930295e-219,1.4063458593790982e-111
-8.319663932786558,1.7679168549783143e-220,2.029524754901111e-111
-8.31366273254651,1.006913153237531e-217,2.9280717478377148e-111
-8.307661532306462,1.238351359035379e-218,4.223322279918731e-111
-8.301660332066414,2.7246953354655185e-217,6.089924123381467e-111
-8.295659131826365,2.182701661757548e-217,8.779194876445579e-111
-8.289657931586317,6.354543260271777e-217,1.2652683590587402e-110
-8.28365673134627,5.199309705289552e-217,1.8230381506272695e-110
-8.277655531106221,1.2642857493563795e-216,2.625995750312541e-110
-8.271654330866173,4.507171114787277e-218,3.781616059656892e-110
-8.265653130626125,5.9643715579777775e-217,5.444349565846722e-110
-8.259651930386077,2.590803056673783e-216,7.836095595331591e-110
-8.25365073014603,4.3003640289813896e-217,1.1275572565394825e-109
-8.247649529905981,1.2150644461640261e-216,1.6220440322675954e-109
-8.241648329665933,9.685112926649017e-217,2.332769518526817e-109
-8.235647129425885,1.130845217553306e-215,3.354024127643375e-109
-8.229645929185837,1.4267175654814886e-216,4.82109502835804e-109
-8.22364472894579,2.494542997364029e-217,6.928039596847279e-109
-8.217643528705741,2.555467339374484e-215,9.953141793676575e-109
-8.211642328465693,4.6414370265346514e-216,1.429536282635698e-108
-8.205641128225645,6.243093918861855e-216,2.0526520450865154e-108
-8.199639927985597,1.972301812162561e-215,2.9465963948327433e-108
-8.19363872774555,2.8854093261973275e-215,4.2287414629250204e-108
-8.187637527505501,2.223287073881188e-215,6.0671786032272794e-108
-8.181636327265453,1.1456370258246496e-215,8.702571318066836e-108
-8.175635127025405,2.132889739148537e-215,1.247939607731675e-107
-8.169633926785357,4.779256233991569e-216,1.7890592088807713e-107
-8.163632726545309,3.955478287950346e-215,2.5641358266735253e-107
-8.157631526305261,2.065857273728049e-214,3.6740283960945265e-107
-8.151630326065213,1.039721906720135e-214,5.262948980750209e-107
-8.145629125825165,9.510568746514552e-215,7.537042803505528e-107
-8.139627925585117,6.484370419523878e-216,1.0790907616278534e-106
-8.133626725345069,5.281090907979202e-214,1.5445434818143351e-106
-8.127625525105021,7.544605588626427e-215,2.2101791422534865e-106
-8.121624324864973,8.961651457471173e-214,3.1618407064697735e-106
-8.115623124624925,1.560237436418396e-213,4.522074058681658e-106
-8.109621924384877,3.216059884713824e-213,6.465774130765671e-106
-8.103620724144829,3.234788403766075e-213,9.242480931599023e-106
-8.09761952390478,9.698488664732904e-213,1.3208143327350793e-105
-8.091618323664733,5.591546892584638e-213,1.887035885612889e-105
-8.085617123424685,3.4992249790284806e-213,2.6952789679493768e-105
-8.079615923184637,2.8106709991003156e-213,3.848685850199169e-105
-8.073614722944589,1.7779326717498466e-214,5.494224257796972e-105
-8.06761352270454,1.9507880279655576e-212,7.841253232114707e-105
-8.061612322464493,3.556125829332194e-213,1.1187930405584955e-104
-8.055611122224445,1.5273024253544373e-211,1.595876253023146e-104
-8.049609921984397,2.216737096386848e-212,2.2757987187939664e-104
-8.043608721744349,9.205403237130254e-213,3.2445439784543635e-104
-8.0376075215043,9.554569266935185e-212,4.624434820626453e-104
-8.031606321264253,6.574938730279672e-212,6.589445057299401e-104
-8.025605121024205,2.819237099783432e-211,9.386943442817153e-104
-8.019603920784157,3.687753344975345e-212,1.3368563490565536e-103
-8.013602720544108,1.9258941705841406e-211,1.9034017607115823e-103
-8.00760152030406,4.174865648378578e-212,2.7093266734476467e-103
-8.001600320064012,5.379206761637677e-211,3.8554711793866186e-103
-7.995599119823964,1.4792259202151166e-212,5.485026522183175e-103
-7.989597919583916,9.236543415540364e-211,7.801267780421755e-103
-7.983596719343868,1.4356123445647023e-210,1.1092688606567582e-102
-7.97759551910382,4.2687389279879765e-210,1.5768618300918065e-102
-7.971594318863772,3.06591686945364e-210,2.2409679347130445e-102
-7.965593118623724,1.965887870775295e-212,3.1839249840025505e-102
-7.959591918383676,4.115464280442338e-210,4.522464785531203e-102
-7.953590718143628,7.918303189302637e-211,6.4220361130720675e-102
-7.94758951790358,5.341041580112592e-210,9.117073903733047e-102
-7.941588317663532,2.290691805573719e-209,1.2939675615883618e-101
-7.935587117423484,1.7446871046573283e-210,1.8360160987607407e-101
-7.929585917183436,8.36846633224589e-210,2.6044424311230074e-101
-7.923584716943388,1.979702793288201e-209,3.6935009973005225e-101
-7.91758351670334,4.4696121807175957e-209,5.2365693546748055e-101
-7.911582316463293,5.827255215728592e-209,7.422337178063833e-101
-7.905581116223245,3.61026541011611e-210,1.051767335065877e-100
-7.899579915983197,4.3458813747834874e-209,1.48999172806734e-100
-7.893578715743149,1.1444097153957528e-208,2.1102466266117764e-100
-7.887577515503101,7.692541701755346e-209,2.9879116393028093e-100
-7.881576315263053,3.3644040773859423e-208,4.2294847440689625e-100
-7.875575115023005,8.145585764958442e-209,5.985388599607258e-100
-7.869573914782957,6.678225917733055e-209,8.468030570953646e-100
-7.863572714542909,1.1796098918772302e-208,1.1977264965838424e-99
-7.857571514302861,1.2813474115975592e-207,1.6936281807543935e-99
-7.851570314062813,1.6006099868709266e-207,2.394217818498284e-99
-7.845569113822765,9.222509787878979e-208,3.383719996658121e-99
-7.839567913582717,2.2892044820293406e-208,4.780907577976787e-99
-7.833566713342669,1.1365214956184496e-207,6.753228559128762e-99
-7.827565513102621,2.3851605710644817e-207,9.53669113429299e-99
-7.821564312862573,1.42178160705102e-207,1.346384656438125e-98
-7.815563112622525,3.2086428111628405e-207,1.9003156995922456e-98
-7.809561912382477,1.2382883443166135e-206,2.681436543421908e-98
-7.803560712142429,4.8259039489273014e-206,3.782635156914781e-98
-7.797559511902381,3.846291313739215e-206,5.334657572476583e-98
-7.791558311662333,1.065523848402895e-205,7.521488590642308e-98
-7.785557111422285,1.1611374496729272e-205,1.0601961271298692e-97
-7.7795559111822365,2.1597462860811814e-205,1.4940109587985524e-97
-7.7735547109421885,2.9618684589768507e-205,2.1047790310728903e-97
-7.7675535107021405,6.031895155981706e-205,2.964451760757801e-97
-7.7615523104620925,1.5550336151246925e-204,4.1741439200028843e-97
-7.7555511102220445,2.4096928436886332e-204,5.87591629724091e-97
-7.749549909981996,5.053442351132281e-204,8.269303479187923e-97
-7.743548709741948,9.220637084752553e-204,1.163449150986815e-96
-7.7375475095019,1.6461690171836834e-203,1.6364812278205155e-96
-7.731546309261852,3.1553519345426186e-203,2.3012287492945253e-96
-7.725545109021804,7.950803593030179e-203,3.2351445815783708e-96
-7.719543908781756,1.6246859174881954e-202,4.546872078407559e-96
-7.713542708541708,3.0676027174928755e-202,6.38876499485816e-96
-7.70754150830166,6.101941487754886e-202,8.974416563044678e-96
-7.701540308061612,1.3120258872423865e-201,1.2603195305412113e-95
-7.695539107821564,2.5509028048909943e-201,1.7694579133943764e-95
-7.689537907581517,5.4413265627186124e-201,2.4836187785833126e-95
-7.683536707341469,1.0730238203458735e-200,3.4850960860484536e-95
-7.677535507101421,2.1624895897627877e-200,4.8891087695845486e-95
-7.671534306861373,4.4579880554106813e-200,6.856930712728535e-95
-7.665533106621325,8.750332490909691e-200,9.614239555973021e-95
